"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000000003"	137.940104430306	1.30748138085061	1.14109974976177	1.1458081391426	0.251874546709931	0.475442869126081
"ENSG00000000419"	1047.64136856609	-1.37579146673651	0.336704046962077	-4.08605563000991	4.3876862264538e-05	0.0010270481111435
"ENSG00000000457"	1234.3797323991	-0.30693258523959	0.437828313729489	-0.701034116832442	0.483281724154346	0.695683017262867
"ENSG00000000460"	561.409764049268	1.05216557996784	0.536675579465038	1.96052442150741	0.0499345264139361	0.162697937331062
"ENSG00000000971"	42.6818123965613	0.797046140405811	1.25006797807449	0.637602237946709	0.523732638501692	0.726483170360461
"ENSG00000001036"	154.867973398775	-2.46974322558949	1.02371152551044	-2.41253826302095	0.0158418745338955	0.0743499019535586
"ENSG00000001084"	415.422063804721	0.388168620378472	0.497440661692108	0.780331505386124	0.435195772995245	0.657864557223486
"ENSG00000001167"	768.163887655119	-0.550845483306782	0.692444870795644	-0.795508070806908	0.426318018067483	0.650480425811301
"ENSG00000001460"	1027.90638682865	-0.521760798081518	0.306351751488369	-1.7031428596266	0.0885413368404067	0.239998502017079
"ENSG00000001461"	1885.71738202723	1.22724222002714	0.567282612633013	2.16337006052584	0.0305127284114717	0.116420135834294
"ENSG00000001497"	341.112233045245	1.18354224671139	0.887031398864575	1.33427322665957	0.182114328649049	0.389140197042745
"ENSG00000001561"	26.1506984295171	1.29238267343593	1.74714938816764	0.739709312889009	0.459476396007965	0.676315177961698
"ENSG00000001626"	1125.23079604711	-0.599208835783514	0.581538749713692	-1.03038505358159	0.302829286669676	0.531174246446134
"ENSG00000001629"	658.304358897706	-1.08188445083733	0.537872306364229	-2.01141504783985	0.0442816352155761	0.150405634849273
"ENSG00000001630"	843.365274651194	-1.57821526715772	0.747478666523367	-2.11138503055643	0.0347392306852747	0.127155557292991
"ENSG00000001631"	964.937053816288	-0.954362089104761	0.488756304268089	-1.95263381928938	0.0508630008007111	0.164525140010757
"ENSG00000002016"	62.638449899705	0.739841598190823	0.83614143679206	0.884828290569235	0.376249248649082	0.604397714494994
"ENSG00000002079"	25.2625406241803	1.13359668445395	1.01979673806235	1.11159081231012	0.266314124660733	0.491765486142714
"ENSG00000002330"	61.5629350399363	3.39352174628681	0.980964678719184	3.45937200380918	0.000541436544623019	0.00661275547605618
"ENSG00000002549"	447.167741769711	1.24576240676898	0.708039406862842	1.75945349184541	0.0785005130938308	0.221708950389188
"ENSG00000002586"	3379.53697760813	-1.32326096259259	0.406969129098604	-3.25150206238856	0.00114796942758413	0.0114770268015736
"ENSG00000002587"	9.35755879910003	-2.53093545764542	1.45570531450521	-1.73863173571341	0.0820995605643227	0.228046807112981
"ENSG00000002746"	45.1515730762551	1.79182661318458	0.701942356822324	2.55266916972518	0.0106900981848936	0.0561748596705539
"ENSG00000002822"	391.203590068596	2.49585757013335	0.777458490411809	3.21027759155518	0.00132606843729067	0.0127645531564864
"ENSG00000002834"	107.27507833129	0.645615877501567	0.877912921446863	0.735398536380517	0.462096812969332	0.678629089203652
"ENSG00000002919"	300.760188844639	1.98612690786555	1.00966615657809	1.96711249052542	0.049170243584104	0.160981220556652
"ENSG00000002933"	8.33452667419627	1.8267082315861	1.75258351131048	1.04229454391031	0.297275141178318	0.524988523193189
"ENSG00000003056"	704.470605218611	2.68032984818787	0.83352642281704	3.21565072781886	0.00130149127700459	0.012588562179303
"ENSG00000003096"	12.2719896622704	-0.222522179785923	2.39219673835129	-0.0930200163801266	0.925887659394192	0.965387138537943
"ENSG00000003137"	9.73545369963005	0.257324346318169	1.19772092924676	0.21484499438446	0.82988817146547	0.915369837196001
"ENSG00000003147"	908.629346692488	-0.821225600664798	0.456550310627859	-1.79876254937912	0.0720562497935875	0.209157361117949
"ENSG00000003393"	1252.10792791478	0.697240399061578	0.438696479482168	1.58934578158592	0.111982348087362	0.280775822825075
"ENSG00000003400"	98.0276437017889	0.388234235156211	0.400163137341667	0.970189902386557	0.331951842993328	0.56114398529306
"ENSG00000003402"	311.278740045898	0.113376091306119	0.627705038752135	0.180620011481044	0.856665847337004	0.93023331896779
