"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000000003"	137.879663396551	-1.00910902079586	1.21781365266395	-0.828623507864649	0.407317481614833	0.833305988491452
"ENSG00000000419"	942.475837808678	-0.615778838563516	0.380461558820196	-1.61850474584879	0.105553864884016	0.5956607774206
"ENSG00000000457"	810.999518025844	1.14500495130989	0.679430359070813	1.68524255065051	0.0919417846429554	0.569086087804123
"ENSG00000000460"	220.93399160191	-0.352079100634779	1.07387475337566	-0.327858625531552	0.743018558153656	0.946289793283211
"ENSG00000001036"	102.182765208396	-3.48943607269781	1.08126234680425	-3.22718726219506	0.00125013615595674	0.126683914383983
"ENSG00000001084"	368.806846119834	0.724144228625075	0.688327931019034	1.05203377052129	0.292784056028752	0.768622092341061
"ENSG00000001167"	695.894903834984	-0.0214618752434997	0.702300192908745	-0.0305594038848404	0.975620918023323	0.995792601243047
"ENSG00000001460"	932.642215022374	-0.0311641291415546	0.303918009698094	-0.10254123858113	0.918327081685957	0.984452705750719
"ENSG00000001461"	1776.50946402764	0.438987104969175	0.570694274080669	0.769215891777326	0.441765157850905	0.850534710338503
"ENSG00000001497"	340.509744547096	0.793802012527431	0.907964171037359	0.874265789167103	0.381973525474044	0.819574374961235
"ENSG00000001561"	28.3303849003849	0.859893606118737	1.7931625080329	0.47954025486627	0.631554337794032	0.91372958556343
"ENSG00000001626"	1667.77376532713	-0.885521132152298	0.572624229450348	-1.54642623663042	0.122001661834924	0.619480362090881
"ENSG00000001629"	628.084500029242	-0.468482464007984	0.540173789997211	-0.867280998603067	0.385788065214491	0.820956284876218
"ENSG00000001630"	35.647699344876	-2.50820899830536	0.967285960267555	-2.59303773789043	0.00951323312103894	0.288961312600061
"ENSG00000001631"	141.18617124376	-0.987619107150722	0.707600279348545	-1.3957302391966	0.162795744643102	0.663836629482833
"ENSG00000002016"	60.9251133514048	-2.053867956798	1.01827793247311	-2.0170013424623	0.0436953732184341	0.458839591804524
"ENSG00000002079"	23.6793471699677	-0.136945091859964	1.13120063218522	-0.121061717933641	0.903642150764041	0.981648605078493
"ENSG00000002330"	27.4393389392745	0.998933979492347	1.04045145953827	0.960096667974935	0.337006565293445	0.797300665561056
"ENSG00000002549"	433.509122295888	0.737079512305572	0.709695821383153	1.0385851094192	0.298997734008122	0.771455849957297
"ENSG00000002586"	3227.03985016488	-0.764039751688431	0.425358759424032	-1.79622432772514	0.072458847128703	0.528920248473893
"ENSG00000002746"	33.2853355792409	1.43938385905282	0.967488682036002	1.48775265879467	0.136816134719777	0.634963472254903
"ENSG00000002822"	27.9281067923833	0.356733103474895	0.988139937162994	0.361014761228148	0.718088412318192	0.939559802184108
"ENSG00000002834"	88.4928676174852	-0.343212562246156	1.0438061242407	-0.328808726329153	0.742300266855775	0.946245032263235
"ENSG00000002919"	308.55493213376	1.55018174704095	1.18132503363748	1.31223981791675	0.189439230875329	0.694224380436463
"ENSG00000003056"	469.30756552766	1.73053726751589	0.82626591241914	2.09440718962885	0.0362237228566911	0.428166251288043
"ENSG00000003096"	13.4784505209572	-1.43291295128301	2.43053175317706	-0.58954710195001	0.555494324876024	0.887668410663363
"ENSG00000003137"	6.70081757613106	0.679918036045305	1.29779770142264	0.523901402583763	0.600347119217757	0.904724389346175
"ENSG00000003147"	811.479093422053	-0.564010566219692	0.418437835038213	-1.34789571829274	0.177691925427635	0.681511468934323
"ENSG00000003393"	1211.6964523055	0.691813295856167	0.472142922930006	1.46526244968989	0.142849327188548	0.640181776519166
"ENSG00000003400"	8.43655608930833	3.98587752512364	1.72831998564159	2.30621502860421	0.0210986202439394	0.361324704892109
"ENSG00000003402"	166.995467926964	-1.40884687822122	0.933021695882719	-1.50998297728578	0.131047767849871	0.630918893012865
"ENSG00000003436"	219.8738817397	-3.19322451524174	1.44298195433952	-2.2129344761649	0.026902163383092	0.390440166759976
"ENSG00000003509"	342.606784148349	0.724352604905774	0.95696640902257	0.756925841990228	0.449094292252042	0.853144912713438
"ENSG00000003756"	259.952019971995	0.904728663875724	0.822589089007094	1.09985492874429	0.271395335113906	0.752424164873683
"ENSG00000003987"	138.796574996681	1.2076915886081	0.866978711738918	1.3929887461548	0.163623193832135	0.663836629482833
"ENSG00000003989"	40.3274890814498	0.205421862785439	1.26395894705481	0.162522575012502	0.870894352309551	0.974820220879254
"ENSG00000004059"	1727.20826555064	-0.354759987511816	0.332196885129808	-1.06792087280768	0.28555620625566	0.763841276814384
"ENSG00000004142"	1095.71522777539	1.28920105185952	0.789593455733616	1.63274029501893	0.102523628816112	0.591899144269772
"ENSG00000004399"	27.5898942366121	-1.89951017456786	1.30409739638157	-1.45657078975723	0.14523489571133	0.64304113198945
"ENSG00000004455"	1153.68581763807	0.312428780959193	0.455807618666201	0.685440014963841	0.493066300729304	0.868926341721176
"ENSG00000004468"	1319.66102646626	0.487110744740896	0.618308038174482	0.787812408486653	0.430806441869612	0.847570487638088
"ENSG00000004478"	673.45792768778	1.59661956361714	0.974213975891339	1.63887975653023	0.101238304470242	0.588021238579827
"ENSG00000004487"	731.088830552731	0.496532985887499	0.48176376222052	1.03065656827094	0.302701898571355	0.77378152315094
"ENSG00000004534"	844.807661277926	-0.378020513538072	0.492117801970749	-0.768150455082584	0.442397804312455	0.850850467443522
"ENSG00000004660"	30.3797326869308	2.24413276213122	1.3622826296651	1.64733272909962	0.0994896741484212	0.584148642505608
"ENSG00000004700"	642.37104235873	1.03325345887632	0.590122971691309	1.75091211229243	0.0799610500885558	0.543216930330317
"ENSG00000004766"	2847.46813377558	0.092478979457522	0.33103171443427	0.279365920016357	0.779964022186159	0.956677119604225
"ENSG00000004777"	94.0136558002304	1.18024845759979	1.24519854982852	0.947839569651221	0.343211132844529	0.800696720123925
"ENSG00000004779"	5248.68444653923	-0.953643640281926	0.483341312581479	-1.97302323525504	0.0484929151658318	0.469784430971531
"ENSG00000004799"	76.5674273800371	-2.37803703461208	2.61877729419602	-0.908071503400654	0.363840445080227	0.810582382898367
"ENSG00000004848"	4.09719668383359	-1.46274975159091	1.73187072583083	-0.84460677680731	0.398330424094379	0.828404740854823
"ENSG00000004864"	981.610498614767	0.288460851513462	0.364774425592307	0.790792422042937	0.429065132735811	0.847570487638088
"ENSG00000004866"	352.97264781662	0.174848714566213	0.425437647801698	0.410985523894473	0.681083149515341	0.927810792415617
"ENSG00000004897"	3651.66525439068	-0.407712752096954	0.445796035909408	-0.914572403644718	0.360416151611927	0.808347209051256
"ENSG00000004948"	40.2838201680491	0.131883338045548	1.41720219623885	0.0930589427504115	0.925856734781465	0.985386536326786
"ENSG00000004961"	901.358893500425	1.10119301495683	0.908515364860231	1.21207968246772	0.225481880290938	0.723192200388864
"ENSG00000004975"	546.368375350569	0.347043652908658	0.844478354070575	0.410956244450589	0.681104619283413	0.927810792415617
"ENSG00000005001"	13.9489079052474	1.05801331213801	1.54858729908039	0.683211926616145	0.494472937371679	0.869486149002964
"ENSG00000005007"	526.733354230924	0.571393647871829	0.813462667756552	0.702421476141831	0.482416355939457	0.86646862723926
"ENSG00000005020"	7150.6970510798	-0.0623376213831511	0.450812956547739	-0.138278238186683	0.890020523688738	0.979375651028864
"ENSG00000005022"	6597.39286879135	-0.283951047425874	0.427311317984877	-0.664506263875566	0.506366341203525	0.873805075364128
"ENSG00000005059"	1571.09049052677	0.215756207553335	0.739754926046802	0.291659034575574	0.770547333659648	0.95451517869347
"ENSG00000005075"	2871.770151071	-0.749507954155141	0.513491710774307	-1.45963009417414	0.144391763743324	0.642334937155721
"ENSG00000005100"	613.938357652349	0.968976643272799	0.476339008346712	2.03421644310833	0.0419297773881911	0.451879190860183
"ENSG00000005108"	2942.63837329191	0.531017718822366	0.416253222428305	1.27570836743211	0.202058629610723	0.70395361928241
"ENSG00000005156"	341.200851812859	0.768778767145351	1.05761143432544	0.726900960214838	0.46728662892742	0.86322150077406
"ENSG00000005175"	2004.71688805347	0.539324180186731	0.378050445203831	1.42659316244409	0.153697196228118	0.653309386333111
"ENSG00000005187"	397.540985142044	-3.72339269252227	1.36753893301455	-2.72269593401233	0.00647516240532978	0.249993957533396
"ENSG00000005189"	164.997348324835	0.559203872479288	1.27784331031716	0.437615369556141	0.661665127807993	0.922244554735588
"ENSG00000005194"	6395.05780168687	0.206225892232026	0.318622611858507	0.64724186092482	0.517475422697927	0.877151910189072
"ENSG00000005206"	47.5977896748089	0.563502139203266	1.3507810916262	0.417167624492633	0.676555804222495	0.925726732194854
"ENSG00000005249"	831.58176907494	-1.1334354735127	0.706676302365757	-1.60389625309109	0.108736922881163	0.602123025693876
"ENSG00000005302"	2969.10689431346	-0.606486166519129	0.2991079503642	-2.02764976919089	0.0425960056524371	0.454441409416237
"ENSG00000005339"	341.977486631746	0.582690846604352	0.761305129825144	0.76538410655158	0.44404285420772	0.851797588783573
"ENSG00000005421"	223.492846956244	0.287879242700866	0.829981672288978	0.346850120083897	0.728703921343876	0.941588413217497
"ENSG00000005436"	156.240104316576	-0.49316536779066	0.693130143612328	-0.711504718609511	0.476771527835547	0.864847080853062
"ENSG00000005448"	104.607662782763	0.14696373520661	0.895889443951688	0.164042266820743	0.86969787036771	0.974820220879254
"ENSG00000005469"	145.372036636523	-1.02955102533119	0.801386586899312	-1.28471207549739	0.198892916949412	0.701906301154414
"ENSG00000005471"	5836.89351946729	0.0431516384392376	0.491443574181056	0.0878058859781526	0.930030959503343	0.986844291422156
"ENSG00000005483"	2594.17341974182	-0.532452600870988	0.297487241455254	-1.78983340013617	0.0734806980216467	0.53175206244916
"ENSG00000005486"	151.486864020649	-1.3769059810596	0.983719677263768	-1.3996934420276	0.161605138464958	0.663258195537605
"ENSG00000005700"	161.606461471946	-1.67059823502071	0.963318505079607	-1.73421171316818	0.082880525428812	0.550419945601853
"ENSG00000005801"	533.839344994569	0.502584155982805	0.805827623752776	0.623686929026145	0.532833208856783	0.883319488386153
"ENSG00000005810"	488.129597892817	0.849041121210919	0.516524121220008	1.64375889978869	0.100226014155744	0.585761761824335
"ENSG00000005812"	882.093339639137	-0.581789100880538	0.467888296627375	-1.24343589073328	0.213707251449285	0.712884688923333
"ENSG00000005882"	174.805612755853	1.31795876136548	0.981751229565666	1.3424569500652	0.179447879897437	0.684809932180514
"ENSG00000005884"	69.5333615937319	-0.852051959546183	1.26452597111337	-0.673811356200126	0.500431254061746	0.87197257480371
"ENSG00000005889"	181.118169572617	-0.845126962710044	0.774500658916425	-1.09118946895724	0.275189520805698	0.755043839700346
"ENSG00000005893"	2814.22176827774	-0.523124555761612	0.314893819425627	-1.66127285926349	0.0966586583557436	0.576705015730909
"ENSG00000006007"	72.780202533391	-1.2288737589872	1.09907808877418	-1.11809503941416	0.263526404848655	0.747425055752911
"ENSG00000006015"	57.6480914787063	-0.232866477631107	1.03467921430223	-0.225061520916072	0.821931414915401	0.964743402833453
"ENSG00000006042"	74.2253809873744	-3.41204692168038	1.79433500103528	-1.90156627369568	0.05722788060551	0.491576316015886
"ENSG00000006047"	100.456967460768	0.708496206208445	0.710119072197888	0.997714656523137	0.318417744059	0.786987241313746
